id,sku,ean,ean_uk,ean_it,ean_de,ean_fr,ean_es,ean_pt,ean_us,name,slug,width,length,height,frame_width,folded_up_height,folded_up_projection,folded_down_projection,frame_distance_from_ground,mounting_frame_height,maximum_mattress_depth,orientation,type,color,weight,stock,package_dimensions,pack_1,pack_2,pack_3,pack_4,price_gbp,price_euro,price_usd,sale_percent,sale_fix_gbp,sale_fix_euro,sale_fix_usd,sale_price_gbp,sale_price_euro,sale_price_usd,category,parent_category,sub_category,backorder,visibility,warranty,description,image,hover_image,product_images,product_image_alt,meta_title,meta_description,has_3d,created_at,updated_at
11,V180x200,5088553776299,,,,,,,,Super King Vertical Classic Bed,super-king-vertical-classic-bed-180x200,1800,2000,,1920,2150,410,2260,204,510,300,Vertical,Classic,Black,45,100,,190 x 45 x 15,170 x 12 x 9,,,1199,1199,1199,30,,,,839,839,839,Base Beds > Vertical > Classic,beds,Classic,true,Visible,Lifetime on mechanism,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp,/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp,"[""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp"",""/product-images/morphy-integrated/160x200-4.jpg"",""/product-images/morphy-integrated/160x200-6.jpg"",""/product-images/morphy-integrated/160x200-8.jpg""]",Super King Vertical Classic Bed 180x200 Black,Super King Vertical Classic Bed 180x200,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",false,2026-08-25 08:58:00.022502+00,2026-08-25 08:58:00.022502+00
12,H76x190,5082103963853,,,,,,,,Small Single Horizontal Classic Bed,small-single-horizontal-classic-bed-190x76,1900,760,,2000,900,410,1030,204,510,300,Horizontal,Classic,Black,30,100,,150 x 45 x 15,,,,599,599,599,30,,,,419,419,419,Base Beds > Horizontal > Classic,beds,Classic,true,Visible,Lifetime on mechanism,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp,/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp,"[""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp"",""/product-images/morphy-integrated/160x200-4.jpg"",""/product-images/morphy-integrated/160x200-6.jpg"",""/product-images/morphy-integrated/160x200-8.jpg""]",Small Single Horizontal Classic Bed 190x76 Black,Small Single Horizontal Classic Bed 190x76,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",false,2026-08-25 08:58:00.022502+00,2026-08-25 08:58:00.022502+00
13,H90x190,5042978657746,,,,,,,,Single Horizontal Classic Bed,single-horizontal-classic-bed-190x90,1900,900,,2000,1050,410,1170,204,510,300,Horizontal,Classic,Black,30,100,,150 x 45 x 15,,,,749,749,749,30,,,,524,524,524,Base Beds > Horizontal > Classic,beds,Classic,true,Visible,Lifetime on mechanism,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp,/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp,"[""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp"",""/product-images/morphy-integrated/160x200-4.jpg"",""/product-images/morphy-integrated/160x200-6.jpg"",""/product-images/morphy-integrated/160x200-8.jpg""]",Single Horizontal Classic Bed 190x90 Black,Single Horizontal Classic Bed 190x90,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",false,2026-08-25 08:58:00.022502+00,2026-08-25 08:58:00.022502+00
14,H90x200,5086666274410,,,,,,,,European Single Horizontal Classic Bed,european-single-horizontal-classic-bed-200x90,2000,900,,2100,1050,410,1170,204,510,300,Horizontal,Classic,Black,30,100,,150 x 45 x 15,,,,749,749,749,30,,,,524,524,524,Base Beds > Horizontal > Classic,beds,Classic,true,Visible,Lifetime on mechanism,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp,/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp,"[""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp"",""/product-images/morphy-integrated/160x200-4.jpg"",""/product-images/morphy-integrated/160x200-6.jpg"",""/product-images/morphy-integrated/160x200-8.jpg""]",European Single Horizontal Classic Bed 200x90 Black,European Single Horizontal Classic Bed 200x90,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",false,2026-08-25 08:58:00.022502+00,2026-08-25 08:58:00.022502+00
15,H120x190,5072342233020,,,,,,,,Small Double Horizontal Classic Bed,small-double-horizontal-classic-bed-190x120,1900,1200,,2000,1340,410,1460,204,510,300,Horizontal,Classic,Black,35,100,,130 x 45 x 15,,,,849,849,849,30,,,,594,594,594,Base Beds > Horizontal > Classic,beds,Classic,true,Visible,Lifetime on mechanism,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp,/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp,"[""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp"",""/product-images/morphy-integrated/160x200-4.jpg"",""/product-images/morphy-integrated/160x200-6.jpg"",""/product-images/morphy-integrated/160x200-8.jpg""]",Small Double Horizontal Classic Bed 190x120 Black,Small Double Horizontal Classic Bed 190x120,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",false,2026-08-25 08:58:00.022502+00,2026-08-25 08:58:00.022502+00
16,H120x200,5049313945072,,,,,,,,European Small Double Horizontal Classic Bed,european-small-double-horizontal-classic-bed-200x120,2000,1200,,2100,1350,410,1450,204,510,300,Horizontal,Classic,Black,35,100,,130 x 45 x 15,,,,849,849,849,30,,,,594,594,594,Base Beds > Horizontal > Classic,beds,Classic,true,Visible,Lifetime on mechanism,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp,/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp,"[""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp"",""/product-images/morphy-integrated/160x200-4.jpg"",""/product-images/morphy-integrated/160x200-6.jpg"",""/product-images/morphy-integrated/160x200-8.jpg""]",European Small Double Horizontal Classic Bed 200x120 Black,European Small Double Horizontal Classic Bed 200x120,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",false,2026-08-25 08:58:00.022502+00,2026-08-25 08:58:00.022502+00
17,H135x190,5019436114703,,,,,,,,Double Horizontal Classic Bed,double-horizontal-classic-bed-190x135,1900,1350,,2000,1500,410,1610,204,510,300,Horizontal,Classic,Black,40,100,,150 x 45 x 15,130 x 12 x 9,,,899,899,899,30,,,,629,629,629,Base Beds > Horizontal > Classic,beds,Classic,true,Visible,Lifetime on mechanism,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp,/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp,"[""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp"",""/product-images/morphy-integrated/160x200-4.jpg"",""/product-images/morphy-integrated/160x200-6.jpg"",""/product-images/morphy-integrated/160x200-8.jpg""]",Double Horizontal Classic Bed 190x135 Black,Double Horizontal Classic Bed 190x135,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",false,2026-08-25 08:58:00.022502+00,2026-08-25 08:58:00.022502+00
18,H140x190,5012413500751,,,,,,,,European Double Horizontal Classic Bed,european-double-horizontal-classic-bed-190x140,1900,1400,,2000,1550,410,1650,204,510,300,Horizontal,Classic,Black,40,100,,150 x 45 x 15,135 x 12 x 9,,,899,899,899,30,,,,629,629,629,Base Beds > Horizontal > Classic,beds,Classic,true,Visible,Lifetime on mechanism,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp,/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp,"[""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp"",""/product-images/morphy-integrated/160x200-4.jpg"",""/product-images/morphy-integrated/160x200-6.jpg"",""/product-images/morphy-integrated/160x200-8.jpg""]",European Double Horizontal Classic Bed 190x140 Black,European Double Horizontal Classic Bed 190x140,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",false,2026-08-25 08:58:00.022502+00,2026-08-25 08:58:00.022502+00
19,H140x200,5051723053536,,,,,,,,European Double Long Horizontal Classic Bed,european-double-long-horizontal-classic-bed-200x140,2000,1400,,2100,1550,410,1650,204,510,300,Horizontal,Classic,Black,40,100,,150 x 45 x 15,135 x 12 x 9,,,949,949,949,30,,,,664,664,664,Base Beds > Horizontal > Classic,beds,Classic,true,Visible,Lifetime on mechanism,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp,/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp,"[""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp"",""/product-images/morphy-integrated/160x200-4.jpg"",""/product-images/morphy-integrated/160x200-6.jpg"",""/product-images/morphy-integrated/160x200-8.jpg""]",European Double Long Horizontal Classic Bed 200x140 Black,European Double Long Horizontal Classic Bed 200x140,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",false,2026-08-25 08:58:00.022502+00,2026-08-25 08:58:00.022502+00
20,H150x200,5069302273785,,,,,,,,King Horizontal Classic Bed,king-horizontal-classic-bed-200x150,2000,1500,,2100,1650,410,1780,204,510,300,Horizontal,Classic,Black,45,100,,170 x 45 x 15,145 x 12 x 9,,,999,999,999,30,,,,699,699,699,Base Beds > Horizontal > Classic,beds,Classic,true,Visible,Lifetime on mechanism,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp,/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp,"[""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp"",""/product-images/morphy-integrated/160x200-4.jpg"",""/product-images/morphy-integrated/160x200-6.jpg"",""/product-images/morphy-integrated/160x200-8.jpg""]",King Horizontal Classic Bed 200x150 Black,King Horizontal Classic Bed 200x150,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",false,2026-08-25 08:58:00.022502+00,2026-08-25 08:58:00.022502+00
21,H160x200,5017564300526,,,,,,,,European King Horizontal Classic Bed,european-king-horizontal-classic-bed-200x160,2000,1600,,2100,1750,410,1850,204,510,300,Horizontal,Classic,Black,45,100,,170 x 48 x 17,145 x 13 x 9,,,999,999,999,30,,,,699,699,699,Base Beds > Horizontal > Classic,beds,Classic,true,Visible,Lifetime on mechanism,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp,/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp,"[""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp"",""/product-images/morphy-integrated/160x200-4.jpg"",""/product-images/morphy-integrated/160x200-6.jpg"",""/product-images/morphy-integrated/160x200-8.jpg""]",European King Horizontal Classic Bed 200x160 Black,European King Horizontal Classic Bed 200x160,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",false,2026-08-25 08:58:00.022502+00,2026-08-25 08:58:00.022502+00
22,H180x200,5038907828627,,,,,,,,Super King Horizontal Classic Bed,super-king-horizontal-classic-bed-200x180,2000,1800,,2100,1950,410,2080,204,510,300,Horizontal,Classic,Black,45,100,,190 x 45 x 15,170 x 12 x 9,,,1199,1199,1199,30,,,,839,839,839,Base Beds > Horizontal > Classic,beds,Classic,true,Visible,Lifetime on mechanism,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp,/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp,"[""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp"",""/product-images/morphy-integrated/160x200-4.jpg"",""/product-images/morphy-integrated/160x200-6.jpg"",""/product-images/morphy-integrated/160x200-8.jpg""]",Super King Horizontal Classic Bed 200x180 Black,Super King Horizontal Classic Bed 200x180,"The Classic Wall Bed is a practical and durable space-saving solution for bedrooms, guest rooms and multifunctional spaces. Its strong steel frame and smooth gas-assisted lifting mechanism make it easy to open and close, while the fold-away design helps free up valuable floor space during the day. Suitable for regular everyday use, it can be paired with a standard mattress up to approximately 30 cm thick for comfortable, flexible sleeping.",false,2026-08-25 08:58:00.022502+00,2026-08-25 08:58:00.022502+00
23,STV76x190,5021616292614,,,,,,,,Small Single Vertical Studio Bed,small-single-vertical-studio-bed-76x190,760,1900,,880,2060,410,2210,204,510,300,Vertical,Studio,Black,,100,,,,,,999,999,999,30,,,,699,699,699,Base Beds > Vertical > Studio,beds,Studio,true,Visible,Lifetime on mechanism,"The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its clean open-frame construction folds neatly against the wall without the need for a traditional cabinet, making it ideal for apartments, studios, guest rooms and home offices. A gas-assisted lifting mechanism ensures smooth operation, while compatibility with standard mattresses up to approximately 30 cm thick allows you to choose the comfort level that suits you best.",/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp,/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp,"[""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp"",""/product-images/morphy-integrated/160x200-4.jpg"",""/product-images/morphy-integrated/160x200-6.jpg"",""/product-images/morphy-integrated/160x200-8.jpg""]",Small Single Vertical Studio Bed 76x190 Black,Small Single Vertical Studio Bed 76x190,"The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its clean open-frame construction folds neatly against the wall without the need for a traditional cabinet, making it ideal for apartments, studios, guest rooms and home offices. A gas-assisted lifting mechanism ensures smooth operation, while compatibility with standard mattresses up to approximately 30 cm thick allows you to choose the comfort level that suits you best.",false,2026-08-25 08:58:00.022502+00,2026-08-25 08:58:00.022502+00
24,STV90x190,5036012381319,,,,,,,,Single Vertical Studio Bed,single-vertical-studio-bed-90x190,900,1900,,1020,2060,410,2210,204,510,300,Vertical,Studio,Black,55,100,,150 x 45 x 15,105 x 45 x 10,,,1099,1099,1099,30,,,,769,769,769,Base Beds > Vertical > Studio,beds,Studio,true,Visible,Lifetime on mechanism,"The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its clean open-frame construction folds neatly against the wall without the need for a traditional cabinet, making it ideal for apartments, studios, guest rooms and home offices. A gas-assisted lifting mechanism ensures smooth operation, while compatibility with standard mattresses up to approximately 30 cm thick allows you to choose the comfort level that suits you best.",/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp,/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp,"[""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp"",""/product-images/morphy-integrated/160x200-4.jpg"",""/product-images/morphy-integrated/160x200-6.jpg"",""/product-images/morphy-integrated/160x200-8.jpg""]",Single Vertical Studio Bed 90x190 Black,Single Vertical Studio Bed 90x190,"The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its clean open-frame construction folds neatly against the wall without the need for a traditional cabinet, making it ideal for apartments, studios, guest rooms and home offices. A gas-assisted lifting mechanism ensures smooth operation, while compatibility with standard mattresses up to approximately 30 cm thick allows you to choose the comfort level that suits you best.",false,2026-08-25 08:58:00.022502+00,2026-08-25 08:58:00.022502+00
25,STV90x200,5078559226599,,,,,,,,European Single Vertical Studio Bed,european-single-vertical-studio-bed-90x200,900,2000,,1020,2160,410,2310,204,510,300,Vertical,Studio,Black,55,100,,150 x 45 x 15,105 x 45 x 10,,,1149,1149,1149,30,,,,804,804,804,Base Beds > Vertical > Studio,beds,Studio,true,Visible,Lifetime on mechanism,"The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its clean open-frame construction folds neatly against the wall without the need for a traditional cabinet, making it ideal for apartments, studios, guest rooms and home offices. A gas-assisted lifting mechanism ensures smooth operation, while compatibility with standard mattresses up to approximately 30 cm thick allows you to choose the comfort level that suits you best.",/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp,/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp,"[""/product-images/MORPHY-Bed-Vertical-Classic-200x200-6.webp"",""/product-images/MORPHY-Bed-Vertical-Classic-200x200-2-mattress.webp"",""/product-images/morphy-integrated/160x200-4.jpg"",""/product-images/morphy-integrated/160x200-6.jpg"",""/product-images/morphy-integrated/160x200-8.jpg""]",European Single Vertical Studio Bed 90x200 Black,European Single Vertical Studio Bed 90x200,"The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its clean open-frame construction folds neatly against the wall without the need for a traditional cabinet, making it ideal for apartments, studios, guest rooms and home offices. A gas-assisted lifting mechanism ensures smooth operation, while compatibility with standard mattresses up to approximately 30 cm thick allows you to choose the comfort level that suits you best.",false,2026-08-25 08:58:00.022502+00,2026-08-25 08:58:00.022502+00
