ID,EAN,Name,Width,Length,Height,Frame width,Folded up height,Folded up projection,Folded down projection,Frame distance from ground,Mounting frame height,Maximum mattress depth,Orientation,Type,Color,Weight,Stock,Package Dimensions,Price GBP,Price EURO,Price USD,Sale Percent,Sale Fix GBP,Sale Fix EURO,Sale Fix USD,Sale Price GBP,Sale Price EURO,Sale Price USD,Category,Backorder,Visibility,Warranty,Description,Product Images,Product Image Alt,Slug,Meta Title,Meta Description
180,5081612033219,Sofa 1000 Free Standing,1072,834,766,,,,,,,,,Free Standing,Grey,,100,,499,,,,,,,,,,Sofas > Free Standing,FALSE,Visible,,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",,"Sofa 1000 Free Standing 107,2x83,4 Grey",sofa-1000-free-standing-107-2x83-4,"Sofa 1000 Free Standing 107,2x83,4","Sofa 1000 Free Standing 107,2x83,4 - The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spa Shop now!"
181,5001677798358,Sofa 1200 Free Standing,1272,834,766,,,,,,,,,Free Standing,Grey,,100,,499,,,,,,,,,,Sofas > Free Standing,FALSE,Visible,,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",,"Sofa 1200 Free Standing 127,2x83,4 Grey",sofa-1200-free-standing-127-2x83-4,"Sofa 1200 Free Standing 127,2x83,4","Sofa 1200 Free Standing 127,2x83,4 - The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spa Shop now!"
182,5081250181155,Sofa 1400 Free Standing,1472,834,766,,,,,,,,,Free Standing,Grey,,100,,499,,,,,,,,,,Sofas > Free Standing,FALSE,Visible,,"The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spaces, from compact armchairs and two-seaters to larger corner or U-shaped arrangements. Its durable construction, removable upholstery and adaptable modular design make it easy to expand, rearrange and maintain over time. It is an ideal choice for modern homes where comfort, flexibility and efficient use of space are equally important.",,"Sofa 1400 Free Standing 147,2x83,4 Grey",sofa-1400-free-standing-147-2x83-4,"Sofa 1400 Free Standing 147,2x83,4","Sofa 1400 Free Standing 147,2x83,4 - The Morphy Sofa is a flexible modular seating system that can be configured to suit a wide range of spa Shop now!"
183,5013938608196,Single Comfort Mattress,900,1900,200,,,,,,,,,Comfort,White,,100,,399,,,,100,,,299,,,Mattresses > Comfort,TRUE,Visible,1 year for manufacturing defects,"Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for modern wall bed systems. Available in a variety of sizes and comfort options, these mattresses are suitable for both occasional guests and regular everyday sleeping. Carefully selected materials provide comfortable pressure relief and reliable support, while the wall-bed-friendly dimensions allow the mattress to remain conveniently in place when the bed is folded away. A practical and comfortable choice for creating a complete space-saving sleeping solution.",,Single Comfort Mattress 90x190x20 White,single-comfort-mattress-90x190x20,Single Comfort Mattress 90x190x20,"Single Comfort Mattress 90x190x20 - Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for m Shop now!"
184,5000827581201,Small double Comfort Mattress,1200,1900,200,,,,,,,,,Comfort,White,,100,,449,,,,120,,,329,,,Mattresses > Comfort,TRUE,Visible,1 year for manufacturing defects,"Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for modern wall bed systems. Available in a variety of sizes and comfort options, these mattresses are suitable for both occasional guests and regular everyday sleeping. Carefully selected materials provide comfortable pressure relief and reliable support, while the wall-bed-friendly dimensions allow the mattress to remain conveniently in place when the bed is folded away. A practical and comfortable choice for creating a complete space-saving sleeping solution.",,Small double Comfort Mattress 120x190x20 White,small-double-comfort-mattress-120x190x20,Small double Comfort Mattress 120x190x20,"Small double Comfort Mattress 120x190x20 - Our Mattress Range is designed to provide the perfect balance of comfort, support and practicalit Shop now!"
185,5089775919234,Double Comfort Mattress,1350,1900,200,,,,,,,,,Comfort,White,,100,,449,,,,120,,,329,,,Mattresses > Comfort,TRUE,Visible,1 year for manufacturing defects,"Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for modern wall bed systems. Available in a variety of sizes and comfort options, these mattresses are suitable for both occasional guests and regular everyday sleeping. Carefully selected materials provide comfortable pressure relief and reliable support, while the wall-bed-friendly dimensions allow the mattress to remain conveniently in place when the bed is folded away. A practical and comfortable choice for creating a complete space-saving sleeping solution.",,Double Comfort Mattress 135x190x20 White,double-comfort-mattress-135x190x20,Double Comfort Mattress 135x190x20,"Double Comfort Mattress 135x190x20 - Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for  Shop now!"
186,5016418528338,King Comfort Mattress,1500,2000,200,,,,,,,,,Comfort,White,,100,,499,,,,140,,,359,,,Mattresses > Comfort,TRUE,Visible,1 year for manufacturing defects,"Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for modern wall bed systems. Available in a variety of sizes and comfort options, these mattresses are suitable for both occasional guests and regular everyday sleeping. Carefully selected materials provide comfortable pressure relief and reliable support, while the wall-bed-friendly dimensions allow the mattress to remain conveniently in place when the bed is folded away. A practical and comfortable choice for creating a complete space-saving sleeping solution.",,King Comfort Mattress 150x200x20 White,king-comfort-mattress-150x200x20,King Comfort Mattress 150x200x20,"King Comfort Mattress 150x200x20 - Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for mo Shop now!"
187,5099682930747,Single Luxury Mattress,900,1900,250,,,,,,,,,Luxury,White,,100,,499,,,,140,,,364,,,Mattresses > Luxury,TRUE,Visible,1 year for manufacturing defects,"Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for modern wall bed systems. Available in a variety of sizes and comfort options, these mattresses are suitable for both occasional guests and regular everyday sleeping. Carefully selected materials provide comfortable pressure relief and reliable support, while the wall-bed-friendly dimensions allow the mattress to remain conveniently in place when the bed is folded away. A practical and comfortable choice for creating a complete space-saving sleeping solution.",,Single Luxury Mattress 90x190x25 White,single-luxury-mattress-90x190x25,Single Luxury Mattress 90x190x25,"Single Luxury Mattress 90x190x25 - Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for mo Shop now!"
188,5014251234297,Small double Luxury Mattress,1200,1900,250,,,,,,,,,Luxury,White,,100,,529,,,,130,,,399,,,Mattresses > Luxury,TRUE,Visible,1 year for manufacturing defects,"Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for modern wall bed systems. Available in a variety of sizes and comfort options, these mattresses are suitable for both occasional guests and regular everyday sleeping. Carefully selected materials provide comfortable pressure relief and reliable support, while the wall-bed-friendly dimensions allow the mattress to remain conveniently in place when the bed is folded away. A practical and comfortable choice for creating a complete space-saving sleeping solution.",,Small double Luxury Mattress 120x190x25 White,small-double-luxury-mattress-120x190x25,Small double Luxury Mattress 120x190x25,"Small double Luxury Mattress 120x190x25 - Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality Shop now!"
189,5079760022988,Double Luxury Mattress,1350,1900,250,,,,,,,,,Luxury,White,,100,,529,,,,130,,,399,,,Mattresses > Luxury,TRUE,Visible,1 year for manufacturing defects,"Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for modern wall bed systems. Available in a variety of sizes and comfort options, these mattresses are suitable for both occasional guests and regular everyday sleeping. Carefully selected materials provide comfortable pressure relief and reliable support, while the wall-bed-friendly dimensions allow the mattress to remain conveniently in place when the bed is folded away. A practical and comfortable choice for creating a complete space-saving sleeping solution.",,Double Luxury Mattress 135x190x25 White,double-luxury-mattress-135x190x25,Double Luxury Mattress 135x190x25,"Double Luxury Mattress 135x190x25 - Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for m Shop now!"
190,5035254594176,King Luxury Mattress,1500,2000,250,,,,,,,,,Luxury,White,,100,,579,,,,140,,,439,,,Mattresses > Luxury,TRUE,Visible,1 year for manufacturing defects,"Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for modern wall bed systems. Available in a variety of sizes and comfort options, these mattresses are suitable for both occasional guests and regular everyday sleeping. Carefully selected materials provide comfortable pressure relief and reliable support, while the wall-bed-friendly dimensions allow the mattress to remain conveniently in place when the bed is folded away. A practical and comfortable choice for creating a complete space-saving sleeping solution.",,King Luxury Mattress 150x200x25 White,king-luxury-mattress-150x200x25,King Luxury Mattress 150x200x25,"King Luxury Mattress 150x200x25 - Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for mod Shop now!"
191,5050974539886,Single Supreme Mattress,900,1900,250,,,,,,,,,Supreme,White,,100,,599,,,,150,,,449,,,Mattresses > Supreme,TRUE,Visible,1 year for manufacturing defects,"Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for modern wall bed systems. Available in a variety of sizes and comfort options, these mattresses are suitable for both occasional guests and regular everyday sleeping. Carefully selected materials provide comfortable pressure relief and reliable support, while the wall-bed-friendly dimensions allow the mattress to remain conveniently in place when the bed is folded away. A practical and comfortable choice for creating a complete space-saving sleeping solution.",,Single Supreme Mattress 90x190x25 White,single-supreme-mattress-90x190x25,Single Supreme Mattress 90x190x25,"Single Supreme Mattress 90x190x25 - Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for m Shop now!"
192,5027951842898,Small double Supreme Mattress,1200,1900,250,,,,,,,,,Supreme,White,,100,,649,,,,180,,,469,,,Mattresses > Supreme,TRUE,Visible,1 year for manufacturing defects,"Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for modern wall bed systems. Available in a variety of sizes and comfort options, these mattresses are suitable for both occasional guests and regular everyday sleeping. Carefully selected materials provide comfortable pressure relief and reliable support, while the wall-bed-friendly dimensions allow the mattress to remain conveniently in place when the bed is folded away. A practical and comfortable choice for creating a complete space-saving sleeping solution.",,Small double Supreme Mattress 120x190x25 White,small-double-supreme-mattress-120x190x25,Small double Supreme Mattress 120x190x25,"Small double Supreme Mattress 120x190x25 - Our Mattress Range is designed to provide the perfect balance of comfort, support and practicalit Shop now!"
193,5067296886464,Double Supreme Mattress,1350,1900,250,,,,,,,,,Supreme,White,,100,,649,,,,180,,,469,,,Mattresses > Supreme,TRUE,Visible,1 year for manufacturing defects,"Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for modern wall bed systems. Available in a variety of sizes and comfort options, these mattresses are suitable for both occasional guests and regular everyday sleeping. Carefully selected materials provide comfortable pressure relief and reliable support, while the wall-bed-friendly dimensions allow the mattress to remain conveniently in place when the bed is folded away. A practical and comfortable choice for creating a complete space-saving sleeping solution.",,Double Supreme Mattress 135x190x25 White,double-supreme-mattress-135x190x25,Double Supreme Mattress 135x190x25,"Double Supreme Mattress 135x190x25 - Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for  Shop now!"
194,5016148561973,King Supreme Mattress,1500,2000,250,,,,,,,,,Supreme,White,,100,,699,,,,180,,,519,,,Mattresses > Supreme,TRUE,Visible,1 year for manufacturing defects,"Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for modern wall bed systems. Available in a variety of sizes and comfort options, these mattresses are suitable for both occasional guests and regular everyday sleeping. Carefully selected materials provide comfortable pressure relief and reliable support, while the wall-bed-friendly dimensions allow the mattress to remain conveniently in place when the bed is folded away. A practical and comfortable choice for creating a complete space-saving sleeping solution.",,King Supreme Mattress 150x200x25 White,king-supreme-mattress-150x200x25,King Supreme Mattress 150x200x25,"King Supreme Mattress 150x200x25 - Our Mattress Range is designed to provide the perfect balance of comfort, support and practicality for mo Shop now!"
195,5025125724246,Single Vertical Cabinet - Pine,1150,520,2150,,,,,,,,Vertical,Cabinet,Pine,,100,,699,,,,220,,,479,,,Cabinets > Vertical,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Single Vertical Cabinet - Pine 115x52x215,single-vertical-cabinet-pine-115x52x215,Single Vertical Cabinet - Pine 115x52x215,Single Vertical Cabinet - Pine 115x52x215 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed syst Shop now!
196,5011376627370,Small Double Vertical Cabinet - Pine,1450,520,2150,,,,,,,,Vertical,Cabinet,Pine,,100,,709,,,,200,,,509,,,Cabinets > Vertical,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Small Double Vertical Cabinet - Pine 145x52x215,small-double-vertical-cabinet-pine-145x52x215,Small Double Vertical Cabinet - Pine 145x52x215,Small Double Vertical Cabinet - Pine 145x52x215 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving be Shop now!
197,5031692438905,Double Vertical Cabinet - Pine,1600,520,2150,,,,,,,,Vertical,Cabinet,Pine,,100,,749,,,,200,,,549,,,Cabinets > Vertical,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Double Vertical Cabinet - Pine 160x52x215,double-vertical-cabinet-pine-160x52x215,Double Vertical Cabinet - Pine 160x52x215,Double Vertical Cabinet - Pine 160x52x215 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed syst Shop now!
198,5064542804325,King Vertical Cabinet - Pine,1750,520,2250,,,,,,,,Vertical,Cabinet,Pine,,100,,779,,,,200,,,579,,,Cabinets > Vertical,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,King Vertical Cabinet - Pine 175x52x225,king-vertical-cabinet-pine-175x52x225,King Vertical Cabinet - Pine 175x52x225,King Vertical Cabinet - Pine 175x52x225 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system Shop now!
199,5088192167751,Single Vertical Cabinet - Beech,1150,520,2150,,,,,,,,Vertical,Cabinet,Beech,,100,,699,,,,220,,,479,,,Cabinets > Vertical,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Single Vertical Cabinet - Beech 115x52x215,single-vertical-cabinet-beech-115x52x215,Single Vertical Cabinet - Beech 115x52x215,Single Vertical Cabinet - Beech 115x52x215 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed sys Shop now!
200,5073194522580,Small Double Vertical Cabinet - Beech,1450,520,2150,,,,,,,,Vertical,Cabinet,Beech,,100,,709,,,,200,,,509,,,Cabinets > Vertical,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Small Double Vertical Cabinet - Beech 145x52x215,small-double-vertical-cabinet-beech-145x52x215,Small Double Vertical Cabinet - Beech 145x52x215,Small Double Vertical Cabinet - Beech 145x52x215 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving b Shop now!
201,5077135335719,Double Vertical Cabinet - Beech,1600,520,2150,,,,,,,,Vertical,Cabinet,Beech,,100,,749,,,,200,,,549,,,Cabinets > Vertical,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Double Vertical Cabinet - Beech 160x52x215,double-vertical-cabinet-beech-160x52x215,Double Vertical Cabinet - Beech 160x52x215,Double Vertical Cabinet - Beech 160x52x215 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed sys Shop now!
202,5095822544859,King Vertical Cabinet - Beech,1750,520,2250,,,,,,,,Vertical,Cabinet,Beech,,100,,779,,,,200,,,579,,,Cabinets > Vertical,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,King Vertical Cabinet - Beech 175x52x225,king-vertical-cabinet-beech-175x52x225,King Vertical Cabinet - Beech 175x52x225,King Vertical Cabinet - Beech 175x52x225 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed syste Shop now!
203,5037322748226,Single Vertical Cabinet - Oak,1150,520,2150,,,,,,,,Vertical,Cabinet,Oak,,100,,699,,,,220,,,479,,,Cabinets > Vertical,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Single Vertical Cabinet - Oak 115x52x215,single-vertical-cabinet-oak-115x52x215,Single Vertical Cabinet - Oak 115x52x215,Single Vertical Cabinet - Oak 115x52x215 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed syste Shop now!
204,5092299360933,Small Double Vertical Cabinet - Oak,1450,520,2150,,,,,,,,Vertical,Cabinet,Oak,,100,,709,,,,200,,,509,,,Cabinets > Vertical,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Small Double Vertical Cabinet - Oak 145x52x215,small-double-vertical-cabinet-oak-145x52x215,Small Double Vertical Cabinet - Oak 145x52x215,Small Double Vertical Cabinet - Oak 145x52x215 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed Shop now!
205,5074953832759,Double Vertical Cabinet - Oak,1600,520,2150,,,,,,,,Vertical,Cabinet,Oak,,100,,749,,,,200,,,549,,,Cabinets > Vertical,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Double Vertical Cabinet - Oak 160x52x215,double-vertical-cabinet-oak-160x52x215,Double Vertical Cabinet - Oak 160x52x215,Double Vertical Cabinet - Oak 160x52x215 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed syste Shop now!
206,5018594946872,King Vertical Cabinet - Oak,1750,520,2250,,,,,,,,Vertical,Cabinet,Oak,,100,,779,,,,200,,,579,,,Cabinets > Vertical,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,King Vertical Cabinet - Oak 175x52x225,king-vertical-cabinet-oak-175x52x225,King Vertical Cabinet - Oak 175x52x225,King Vertical Cabinet - Oak 175x52x225 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Shop now!
207,5058279448904,Single Vertical Cabinet - White,1150,520,2150,,,,,,,,Vertical,Cabinet,White,,100,,649,,,,200,,,449,,,Cabinets > Vertical,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Single Vertical Cabinet - White 115x52x215,single-vertical-cabinet-white-115x52x215,Single Vertical Cabinet - White 115x52x215,Single Vertical Cabinet - White 115x52x215 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed sys Shop now!
208,5077071683378,Small Double Vertical Cabinet - White,1450,520,2150,,,,,,,,Vertical,Cabinet,White,,100,,679,,,,200,,,479,,,Cabinets > Vertical,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Small Double Vertical Cabinet - White 145x52x215,small-double-vertical-cabinet-white-145x52x215,Small Double Vertical Cabinet - White 145x52x215,Small Double Vertical Cabinet - White 145x52x215 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving b Shop now!
209,5015067670706,Double Vertical Cabinet - White,1600,520,2150,,,,,,,,Vertical,Cabinet,White,,100,,699,,,,200,,,499,,,Cabinets > Vertical,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Double Vertical Cabinet - White 160x52x215,double-vertical-cabinet-white-160x52x215,Double Vertical Cabinet - White 160x52x215,Double Vertical Cabinet - White 160x52x215 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed sys Shop now!
210,5022754213515,King Vertical Cabinet - White,1750,520,2250,,,,,,,,Vertical,Cabinet,White,,100,,719,,,,200,,,519,,,Cabinets > Vertical,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,King Vertical Cabinet - White 175x52x225,king-vertical-cabinet-white-175x52x225,King Vertical Cabinet - White 175x52x225,King Vertical Cabinet - White 175x52x225 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed syste Shop now!
211,5037686032307,Double Horizontal Cabinet - Pine,2150,520,1800,,,,,,,,Horizontal,Cabinet,Pine,,100,,829,,,,200,,,629,,,Cabinets > Horizontal,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Double Horizontal Cabinet - Pine 215x52x180,double-horizontal-cabinet-pine-215x52x180,Double Horizontal Cabinet - Pine 215x52x180,Double Horizontal Cabinet - Pine 215x52x180 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed sy Shop now!
212,5076876810006,King Horizontal Cabinet - Pine,2250,520,1950,,,,,,,,Horizontal,Cabinet,Pine,,100,,849,,,,200,,,649,,,Cabinets > Horizontal,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,King Horizontal Cabinet - Pine 225x52x195,king-horizontal-cabinet-pine-225x52x195,King Horizontal Cabinet - Pine 225x52x195,King Horizontal Cabinet - Pine 225x52x195 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed syst Shop now!
213,5067101945734,Double Horizontal Cabinet - Beech,2150,520,1800,,,,,,,,Horizontal,Cabinet,Beech,,100,,829,,,,200,,,629,,,Cabinets > Horizontal,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,Double Horizontal Cabinet - Beech 215x52x180,double-horizontal-cabinet-beech-215x52x180,Double Horizontal Cabinet - Beech 215x52x180,Double Horizontal Cabinet - Beech 215x52x180 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed s Shop now!
214,5016671694904,King Horizontal Cabinet - Beech,2250,520,1950,,,,,,,,Horizontal,Cabinet,Beech,,100,,849,,,,200,,,649,,,Cabinets > Horizontal,TRUE,Visible,1 year for manufacturing defects,"Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed system. Designed to neatly enclose the bed when it is not in use, they help create a clean, furniture-like appearance while keeping the mattress and bedding protected from dust. Available in a range of sizes, colours and configurations, the cabinets can be complemented with extensions and matching side storage units to create a coordinated, functional solution for bedrooms, guest rooms and multifunctional living spaces.",,King Horizontal Cabinet - Beech 225x52x195,king-horizontal-cabinet-beech-225x52x195,King Horizontal Cabinet - Beech 225x52x195,King Horizontal Cabinet - Beech 225x52x195 - Our Wall Bed Cabinets provide a stylish and practical way to complete your space-saving bed sys Shop now!
